accuracy,auc,predicted_labels,expected_labels,train_sets,test_sets,dummy_accuracy,dummy_auc,labels,n_labels,chance
0.6956521739130435,0.8401332327802916,"['Pit Viper' 'Bronze Back' 'Bronze Back' 'Bronze Back' 'Pit Viper'
 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper'
 'Pit Viper' 'Python' 'Pit Viper' 'Pit Viper' 'Python' 'Pit Viper'
 'Python' 'Python' 'Pit Viper' 'Python' 'Python' 'Python']","['Bronze Back' 'Bronze Back' 'Bronze Back' 'Bronze Back' 'Bronze Back'
 'Bronze Back' 'Bronze Back' 'Pit Viper' 'Pit Viper' 'Pit Viper'
 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper'
 'Pit Viper' 'Python' 'Python' 'Python' 'Python' 'Python' 'Python']","[ 0  2  3  5  7  8  9 10 14 15 16 17 18 20 21 22 23 24 25 26 27 28 30 31
 32 33 34 35 36 37 38 39 40 42 44 45 47 48 49 51 52 53 54 56 57 58 59 60
 62 63 65 67 69 70 71 72 73 75 77 78 80 81 82 83 85 86 87 88 89 90 92 94
 95 96]",[ 1  4  6 11 12 13 19 29 41 43 46 50 55 61 64 66 68 74 76 79 84 91 93],0.43478260869565216,0.5,['Bronze Back' 'Pit Viper' 'Python'],3,0.3333333333333333
0.76,0.8644581539318382,"['Bronze Back' 'Bronze Back' 'Bronze Back' 'Pit Viper' 'Bronze Back'
 'Bronze Back' 'Bronze Back' 'Pit Viper' 'Pit Viper' 'Pit Viper'
 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper'
 'Pit Viper' 'Bronze Back' 'Python' 'Python' 'Pit Viper' 'Pit Viper'
 'Pit Viper' 'Python' 'Python']","['Bronze Back' 'Bronze Back' 'Bronze Back' 'Bronze Back' 'Bronze Back'
 'Bronze Back' 'Bronze Back' 'Pit Viper' 'Pit Viper' 'Pit Viper'
 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper'
 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Python' 'Python' 'Python' 'Python'
 'Python' 'Python']","[ 0  1  3  4  6  7  8  9 11 12 13 14 15 16 17 18 20 21 22 24 27 28 29 30
 32 33 34 36 37 41 43 44 46 47 48 49 52 53 54 55 56 58 59 60 61 64 65 66
 67 68 69 70 71 72 73 74 76 77 79 80 81 82 83 84 86 88 89 90 92 94 95 96]","[ 2  5 10 19 23 25 26 31 35 38 39 40 42 45 50 51 57 62 63 75 78 85 87 91
 93]",0.48,0.5,['Bronze Back' 'Pit Viper' 'Python'],3,0.3333333333333333
0.7391304347826086,0.8901755651755652,"['Pit Viper' 'Bronze Back' 'Bronze Back' 'Bronze Back' 'Bronze Back'
 'Bronze Back' 'Bronze Back' 'Python' 'Pit Viper' 'Pit Viper' 'Pit Viper'
 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper'
 'Bronze Back' 'Python' 'Pit Viper' 'Python' 'Pit Viper' 'Pit Viper']","['Bronze Back' 'Bronze Back' 'Bronze Back' 'Bronze Back' 'Bronze Back'
 'Bronze Back' 'Bronze Back' 'Pit Viper' 'Pit Viper' 'Pit Viper'
 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper'
 'Pit Viper' 'Pit Viper' 'Python' 'Python' 'Python' 'Python' 'Python']","[ 1  3  4  6  7  8  9 11 12 13 14 15 16 17 18 19 20 21 23 24 27 29 30 31
 32 33 34 36 39 41 42 43 44 46 48 49 50 53 54 55 56 57 58 60 61 62 63 64
 65 66 67 68 69 70 71 73 74 76 77 79 80 81 82 83 84 85 87 90 91 92 93 94
 95 96]",[ 0  2  5 10 22 25 26 28 35 37 38 40 45 47 51 52 59 72 75 78 86 88 89],0.4782608695652174,0.5,['Bronze Back' 'Pit Viper' 'Python'],3,0.3333333333333333
0.7391304347826086,0.8894901394901394,"['Pit Viper' 'Bronze Back' 'Bronze Back' 'Bronze Back' 'Bronze Back'
 'Bronze Back' 'Bronze Back' 'Pit Viper' 'Pit Viper' 'Pit Viper'
 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Bronze Back'
 'Pit Viper' 'Bronze Back' 'Pit Viper' 'Pit Viper' 'Python' 'Pit Viper'
 'Python']","['Bronze Back' 'Bronze Back' 'Bronze Back' 'Bronze Back' 'Bronze Back'
 'Bronze Back' 'Bronze Back' 'Pit Viper' 'Pit Viper' 'Pit Viper'
 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper'
 'Pit Viper' 'Pit Viper' 'Python' 'Python' 'Python' 'Python' 'Python']","[ 1  2  3  4  6  7  8 11 12 13 14 15 16 17 19 20 21 23 24 25 27 28 29 31
 32 33 34 35 39 41 42 43 46 47 48 49 50 51 53 54 55 56 57 58 59 60 61 62
 63 64 65 66 68 69 70 73 74 75 76 79 80 82 83 84 85 86 87 89 90 91 92 93
 95 96]",[ 0  5  9 10 18 22 26 30 36 37 38 40 44 45 52 67 71 72 77 78 81 88 94],0.4782608695652174,0.5,['Bronze Back' 'Pit Viper' 'Python'],3,0.3333333333333333
0.85,0.964375,"['Bronze Back' 'Bronze Back' 'Bronze Back' 'Bronze Back' 'Bronze Back'
 'Bronze Back' 'Python' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper'
 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Python' 'Pit Viper' 'Python'
 'Python' 'Pit Viper' 'Python']","['Bronze Back' 'Bronze Back' 'Bronze Back' 'Bronze Back' 'Bronze Back'
 'Bronze Back' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper'
 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Python'
 'Python' 'Python' 'Python']","[ 0  1  3  4  6  7  8 11 12 13 14 15 16 17 18 19 20 21 22 23 24 27 28 29
 31 32 33 34 36 37 39 41 42 43 46 48 49 50 52 53 54 55 56 57 58 60 61 62
 63 64 65 66 67 68 69 70 72 73 76 77 79 80 81 82 83 84 85 87 88 89 90 91
 92 93 94 95 96]",[ 2  5  9 10 25 26 30 35 38 40 44 45 47 51 59 71 74 75 78 86],0.5,0.5,['Bronze Back' 'Pit Viper' 'Python'],3,0.3333333333333333
0.6,0.8244642857142858,"['Bronze Back' 'Bronze Back' 'Pit Viper' 'Bronze Back' 'Bronze Back'
 'Pit Viper' 'Python' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper'
 'Bronze Back' 'Pit Viper' 'Pit Viper' 'Bronze Back' 'Pit Viper'
 'Pit Viper' 'Pit Viper' 'Python' 'Pit Viper']","['Bronze Back' 'Bronze Back' 'Bronze Back' 'Bronze Back' 'Bronze Back'
 'Bronze Back' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper'
 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Python'
 'Python' 'Python' 'Python']","[ 0  1  2  3  4  5  7  8 10 11 13 14 15 16 19 21 22 23 24 25 26 27 28 29
 31 32 34 35 36 37 38 39 40 41 42 43 45 48 49 50 51 52 53 54 55 56 57 60
 61 62 63 65 66 67 68 69 72 73 74 75 76 78 80 81 82 83 84 85 87 88 89 90
 91 92 93 94 95]",[ 6  9 12 17 18 20 30 33 44 46 47 58 59 64 70 71 77 79 86 96],0.5,0.5,['Bronze Back' 'Pit Viper' 'Python'],3,0.3333333333333333
0.5882352941176471,0.7465127465127465,"['Pit Viper' 'Bronze Back' 'Bronze Back' 'Pit Viper' 'Pit Viper'
 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Bronze Back'
 'Bronze Back' 'Python' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper'
 'Python']","['Bronze Back' 'Bronze Back' 'Bronze Back' 'Pit Viper' 'Pit Viper'
 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper'
 'Python' 'Python' 'Python' 'Python' 'Python' 'Python']","[ 0  1  2  3  4  5  6  7  9 10 11 12 13 14 15 17 18 19 20 21 22 24 25 26
 27 29 30 33 34 35 37 38 39 40 41 43 44 45 46 47 48 50 51 52 53 54 55 56
 57 58 59 60 61 63 64 65 66 68 69 70 71 72 73 74 75 76 77 78 79 80 84 86
 87 88 90 91 92 93 95 96]",[ 8 16 23 28 31 32 36 42 49 62 67 81 82 83 85 89 94],0.47058823529411764,0.5,['Bronze Back' 'Pit Viper' 'Python'],3,0.3333333333333333
0.6470588235294118,0.9126984126984127,"['Pit Viper' 'Pit Viper' 'Bronze Back' 'Pit Viper' 'Python' 'Pit Viper'
 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Python' 'Python'
 'Pit Viper' 'Pit Viper' 'Python' 'Python' 'Python']","['Bronze Back' 'Bronze Back' 'Bronze Back' 'Bronze Back' 'Bronze Back'
 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Python'
 'Python' 'Python' 'Python' 'Python' 'Python' 'Python']","[ 0  1  2  3  4  5  7  8  9 10 11 13 14 15 16 17 20 21 22 23 25 26 27 28
 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 47 48 49 51 52 54 55
 56 57 58 59 60 61 62 63 66 67 68 69 70 71 72 75 76 78 80 81 82 83 84 85
 86 87 88 89 90 94 95 96]",[ 6 12 18 19 24 46 50 53 64 65 73 74 77 79 91 92 93],0.29411764705882354,0.5,['Bronze Back' 'Pit Viper' 'Python'],3,0.3333333333333333
0.5925925925925926,0.744953194953195,"['Pit Viper' 'Pit Viper' 'Bronze Back' 'Bronze Back' 'Pit Viper'
 'Bronze Back' 'Pit Viper' 'Python' 'Pit Viper' 'Pit Viper' 'Pit Viper'
 'Pit Viper' 'Pit Viper' 'Bronze Back' 'Bronze Back' 'Python' 'Pit Viper'
 'Pit Viper' 'Python' 'Bronze Back' 'Python' 'Python' 'Python' 'Pit Viper'
 'Python' 'Bronze Back' 'Python']","['Bronze Back' 'Bronze Back' 'Bronze Back' 'Bronze Back' 'Bronze Back'
 'Bronze Back' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper'
 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper'
 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Python' 'Python' 'Python' 'Python'
 'Python' 'Python' 'Python']","[ 0  2  4  5  6  7  8  9 10 12 13 14 15 16 18 19 21 22 23 25 26 28 30 31
 32 34 35 36 37 38 39 40 42 44 45 46 48 49 50 51 52 55 56 57 60 62 63 64
 67 68 69 71 72 74 75 77 78 79 80 81 82 83 84 85 87 88 89 91 93 94]","[ 1  3 11 17 20 24 27 29 33 41 43 47 53 54 58 59 61 65 66 70 73 76 86 90
 92 95 96]",0.5185185185185185,0.5,['Bronze Back' 'Pit Viper' 'Python'],3,0.3333333333333333
0.6071428571428571,0.8111491682920254,"['Pit Viper' 'Pit Viper' 'Bronze Back' 'Bronze Back' 'Bronze Back'
 'Bronze Back' 'Pit Viper' 'Python' 'Pit Viper' 'Pit Viper' 'Pit Viper'
 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Bronze Back' 'Pit Viper'
 'Pit Viper' 'Python' 'Python' 'Bronze Back' 'Python' 'Pit Viper' 'Python'
 'Pit Viper' 'Pit Viper' 'Python' 'Bronze Back']","['Bronze Back' 'Bronze Back' 'Bronze Back' 'Bronze Back' 'Bronze Back'
 'Bronze Back' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper'
 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper'
 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Python' 'Python'
 'Python' 'Python' 'Python' 'Python' 'Python']","[ 0  2  4  6  7  8  9 12 13 14 15 16 17 18 19 20 21 22 23 24 25 28 30 31
 32 33 34 35 37 42 44 46 47 48 49 50 51 52 53 55 56 58 59 60 62 64 65 68
 69 70 71 72 73 74 75 77 79 80 82 83 84 85 86 88 89 91 92 93 96]","[ 1  3  5 10 11 26 27 29 36 38 39 40 41 43 45 54 57 61 63 66 67 76 78 81
 87 90 94 95]",0.5357142857142857,0.5,['Bronze Back' 'Pit Viper' 'Python'],3,0.3333333333333333
0.5714285714285714,0.6742660700643893,"['Bronze Back' 'Pit Viper' 'Bronze Back' 'Bronze Back' 'Bronze Back'
 'Bronze Back' 'Bronze Back' 'Pit Viper' 'Pit Viper' 'Pit Viper'
 'Pit Viper' 'Pit Viper' 'Bronze Back' 'Bronze Back' 'Bronze Back'
 'Pit Viper' 'Bronze Back' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper']","['Bronze Back' 'Bronze Back' 'Bronze Back' 'Bronze Back' 'Bronze Back'
 'Bronze Back' 'Bronze Back' 'Pit Viper' 'Pit Viper' 'Pit Viper'
 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper'
 'Pit Viper' 'Python' 'Python' 'Python' 'Python']","[ 0  1  2  3  4  5  7  8  9 10 11 13 15 16 19 21 22 24 25 26 27 28 29 30
 32 35 36 37 38 39 40 41 43 44 45 47 49 50 51 52 53 54 55 56 57 59 60 61
 63 65 66 67 68 69 71 72 73 74 75 76 78 80 81 82 83 84 86 87 88 89 90 91
 92 93 94 95]",[ 6 12 14 17 18 20 23 31 33 34 42 46 48 58 62 64 70 77 79 85 96],0.47619047619047616,0.5,['Bronze Back' 'Pit Viper' 'Python'],3,0.3333333333333333
0.6521739130434783,0.83250962000962,"['Pit Viper' 'Bronze Back' 'Bronze Back' 'Bronze Back' 'Pit Viper'
 'Bronze Back' 'Bronze Back' 'Pit Viper' 'Pit Viper' 'Pit Viper'
 'Bronze Back' 'Pit Viper' 'Pit Viper' 'Bronze Back' 'Pit Viper'
 'Pit Viper' 'Bronze Back' 'Bronze Back' 'Pit Viper' 'Python' 'Pit Viper'
 'Python' 'Python']","['Bronze Back' 'Bronze Back' 'Bronze Back' 'Bronze Back' 'Bronze Back'
 'Bronze Back' 'Bronze Back' 'Pit Viper' 'Pit Viper' 'Pit Viper'
 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper'
 'Pit Viper' 'Pit Viper' 'Python' 'Python' 'Python' 'Python' 'Python']","[ 1  2  3  4  5  6  8  9 10 11 12 13 16 17 18 20 23 24 25 26 27 28 29 30
 31 32 33 35 36 38 39 40 41 42 43 44 45 46 49 51 53 54 55 57 58 61 62 63
 64 65 66 67 68 70 71 73 74 75 76 77 78 79 81 82 83 84 85 87 89 90 92 94
 95 96]",[ 0  7 14 15 19 21 22 34 37 47 48 50 52 56 59 60 69 72 80 86 88 91 93],0.4782608695652174,0.5,['Bronze Back' 'Pit Viper' 'Python'],3,0.3333333333333333
0.6111111111111112,0.8079649517149518,"['Bronze Back' 'Bronze Back' 'Python' 'Python' 'Pit Viper' 'Pit Viper'
 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Python' 'Python' 'Bronze Back'
 'Pit Viper' 'Python' 'Pit Viper' 'Python' 'Pit Viper' 'Python']","['Bronze Back' 'Bronze Back' 'Pit Viper' 'Pit Viper' 'Pit Viper'
 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper'
 'Pit Viper' 'Pit Viper' 'Python' 'Python' 'Python' 'Python' 'Python']","[ 0  1  2  3  4  5  6  7  8 10 11 12 13 14 15 17 18 19 20 21 22 23 24 25
 26 27 28 29 31 32 33 34 35 37 38 40 41 42 43 45 46 48 50 51 52 53 54 55
 56 58 60 61 62 64 65 66 68 69 70 72 73 74 75 76 77 78 79 80 83 84 85 88
 89 90 91 92 93 95 96]",[ 9 16 30 36 39 44 47 49 57 59 63 67 71 81 82 86 87 94],0.6111111111111112,0.5,['Bronze Back' 'Pit Viper' 'Python'],3,0.3333333333333333
0.6086956521739131,0.8446865655843984,"['Pit Viper' 'Bronze Back' 'Bronze Back' 'Bronze Back' 'Pit Viper'
 'Bronze Back' 'Python' 'Python' 'Pit Viper' 'Pit Viper' 'Pit Viper'
 'Pit Viper' 'Bronze Back' 'Python' 'Pit Viper' 'Pit Viper' 'Python'
 'Bronze Back' 'Pit Viper' 'Python' 'Python' 'Pit Viper' 'Python']","['Bronze Back' 'Bronze Back' 'Bronze Back' 'Bronze Back' 'Bronze Back'
 'Bronze Back' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper'
 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper'
 'Pit Viper' 'Pit Viper' 'Python' 'Python' 'Python' 'Python']","[ 0  2  3  4  5  6  8 10 12 13 14 16 17 18 19 20 22 23 24 25 26 27 28 31
 32 33 34 35 36 37 38 39 40 42 45 46 48 49 50 51 52 53 54 55 57 58 62 63
 64 65 67 68 70 72 73 75 77 78 79 81 82 83 84 85 87 88 89 90 91 92 93 94
 95 96]",[ 1  7  9 11 15 21 29 30 41 43 44 47 56 59 60 61 66 69 71 74 76 80 86],0.5652173913043478,0.5,['Bronze Back' 'Pit Viper' 'Python'],3,0.3333333333333333
0.5909090909090909,0.8152777777777778,"['Bronze Back' 'Bronze Back' 'Bronze Back' 'Bronze Back' 'Bronze Back'
 'Pit Viper' 'Bronze Back' 'Bronze Back' 'Pit Viper' 'Pit Viper'
 'Pit Viper' 'Bronze Back' 'Pit Viper' 'Bronze Back' 'Bronze Back'
 'Pit Viper' 'Bronze Back' 'Bronze Back' 'Python' 'Pit Viper' 'Pit Viper'
 'Pit Viper']","['Bronze Back' 'Bronze Back' 'Bronze Back' 'Bronze Back' 'Bronze Back'
 'Bronze Back' 'Bronze Back' 'Bronze Back' 'Pit Viper' 'Pit Viper'
 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper'
 'Pit Viper' 'Pit Viper' 'Python' 'Python' 'Python' 'Python']","[ 0  1  3  4  5  6  8  9 10 11 12 13 16 18 19 22 23 24 26 27 28 29 30 31
 32 36 37 38 39 40 41 42 43 44 45 46 47 49 50 52 53 54 55 57 59 61 62 63
 64 65 66 67 68 71 72 73 76 77 78 79 81 82 83 84 85 86 87 88 89 90 91 92
 93 94 95]",[ 2  7 14 15 17 20 21 25 33 34 35 48 51 56 58 60 69 70 74 75 80 96],0.45454545454545453,0.5,['Bronze Back' 'Pit Viper' 'Python'],3,0.3333333333333333
0.5384615384615384,0.7432539682539682,"['Bronze Back' 'Bronze Back' 'Bronze Back' 'Pit Viper' 'Bronze Back'
 'Bronze Back' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper'
 'Bronze Back' 'Pit Viper' 'Bronze Back' 'Bronze Back' 'Bronze Back'
 'Python' 'Bronze Back' 'Bronze Back' 'Bronze Back' 'Pit Viper' 'Python'
 'Pit Viper' 'Pit Viper' 'Python' 'Python']","['Bronze Back' 'Bronze Back' 'Bronze Back' 'Bronze Back' 'Bronze Back'
 'Bronze Back' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper'
 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper'
 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Python' 'Python' 'Python' 'Python'
 'Python' 'Python']","[ 0  1  2  3  4  5  6  8  9 10 11 12 13 14 16 18 19 22 24 25 26 27 28 29
 30 32 34 35 37 38 40 41 43 44 45 46 47 48 49 50 51 52 53 54 55 59 61 64
 65 66 68 71 72 73 74 75 76 77 78 79 82 83 84 86 88 89 90 91 92 93 95]","[ 7 15 17 20 21 23 31 33 36 39 42 56 57 58 60 62 63 67 69 70 80 81 85 87
 94 96]",0.5384615384615384,0.5,['Bronze Back' 'Pit Viper' 'Python'],3,0.3333333333333333
0.45,0.6959325396825397,"['Pit Viper' 'Pit Viper' 'Bronze Back' 'Pit Viper' 'Bronze Back'
 'Bronze Back' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper'
 'Bronze Back' 'Pit Viper' 'Bronze Back' 'Pit Viper' 'Pit Viper'
 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Bronze Back']","['Bronze Back' 'Bronze Back' 'Bronze Back' 'Bronze Back' 'Bronze Back'
 'Bronze Back' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper'
 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Python' 'Python' 'Python' 'Python'
 'Python' 'Python']","[ 1  2  4  5  7  8  9 10 11 13 14 15 16 17 19 20 21 23 24 25 26 29 30 31
 32 33 34 35 36 38 39 40 41 42 43 44 45 47 48 49 50 51 53 55 56 57 58 59
 60 61 62 63 65 66 67 68 69 70 71 73 74 75 76 78 80 81 82 83 84 85 86 87
 91 92 93 94 96]",[ 0  3  6 12 18 22 27 28 37 46 52 54 64 72 77 79 88 89 90 95],0.4,0.5,['Bronze Back' 'Pit Viper' 'Python'],3,0.3333333333333333
0.6,0.765578476104792,"['Pit Viper' 'Pit Viper' 'Bronze Back' 'Bronze Back' 'Pit Viper'
 'Bronze Back' 'Pit Viper' 'Python' 'Pit Viper' 'Pit Viper' 'Pit Viper'
 'Pit Viper' 'Bronze Back' 'Bronze Back' 'Pit Viper' 'Pit Viper' 'Python'
 'Bronze Back' 'Python' 'Python' 'Python' 'Pit Viper' 'Python'
 'Bronze Back' 'Python']","['Bronze Back' 'Bronze Back' 'Bronze Back' 'Bronze Back' 'Bronze Back'
 'Bronze Back' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper'
 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper'
 'Pit Viper' 'Python' 'Python' 'Python' 'Python' 'Python' 'Python'
 'Python']","[ 0  2  4  5  6  7  8  9 10 12 13 14 15 16 18 19 21 22 23 25 26 28 30 31
 32 34 35 36 37 38 39 40 42 44 45 46 47 48 49 50 51 52 55 56 57 59 60 62
 63 64 67 68 69 71 72 75 77 78 79 80 81 82 83 84 85 86 87 88 89 91 93 94]","[ 1  3 11 17 20 24 27 29 33 41 43 53 54 58 61 65 66 70 73 74 76 90 92 95
 96]",0.48,0.5,['Bronze Back' 'Pit Viper' 'Python'],3,0.3333333333333333
0.6875,0.8361693861693862,"['Bronze Back' 'Pit Viper' 'Bronze Back' 'Pit Viper' 'Pit Viper'
 'Pit Viper' 'Pit Viper' 'Bronze Back' 'Python' 'Pit Viper' 'Bronze Back'
 'Python' 'Pit Viper' 'Python' 'Python' 'Python']","['Bronze Back' 'Bronze Back' 'Bronze Back' 'Pit Viper' 'Pit Viper'
 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper'
 'Python' 'Python' 'Python' 'Python' 'Python']","[ 0  1  2  3  4  5  7  8  9 10 11 13 15 16 17 18 19 20 21 22 23 24 25 26
 27 28 29 30 31 32 33 35 37 38 39 40 41 42 43 44 45 49 50 51 52 53 54 55
 56 57 58 60 61 62 63 65 66 68 69 70 71 72 73 75 76 77 78 80 82 83 84 85
 87 88 89 90 91 92 93 95 96]",[ 6 12 14 34 36 46 47 48 59 64 67 74 79 81 86 94],0.5,0.5,['Bronze Back' 'Pit Viper' 'Python'],3,0.3333333333333333
0.7272727272727273,0.9284722222222221,"['Bronze Back' 'Bronze Back' 'Bronze Back' 'Pit Viper' 'Python'
 'Bronze Back' 'Python' 'Python' 'Pit Viper' 'Pit Viper' 'Pit Viper'
 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Python'
 'Pit Viper' 'Pit Viper' 'Python' 'Python' 'Python']","['Bronze Back' 'Bronze Back' 'Bronze Back' 'Bronze Back' 'Bronze Back'
 'Bronze Back' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper'
 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Python'
 'Python' 'Python' 'Python' 'Python' 'Python']","[ 0  1  2  3  4  6  7  8 11 12 13 14 15 16 17 18 20 21 22 23 25 27 29 31
 32 33 34 35 36 37 39 41 42 43 46 47 48 49 51 52 54 55 56 57 58 59 60 61
 62 63 64 66 67 68 69 70 72 74 75 76 77 79 80 81 82 83 84 85 86 87 88 90
 94 95 96]",[ 5  9 10 19 24 26 28 30 38 40 44 45 50 53 65 71 73 78 89 91 92 93],0.45454545454545453,0.5,['Bronze Back' 'Pit Viper' 'Python'],3,0.3333333333333333
0.6428571428571429,0.8193392255892257,"['Bronze Back' 'Bronze Back' 'Bronze Back' 'Pit Viper' 'Bronze Back'
 'Bronze Back' 'Bronze Back' 'Bronze Back' 'Python' 'Bronze Back'
 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Bronze Back'
 'Bronze Back' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Bronze Back'
 'Bronze Back' 'Python' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Python'
 'Pit Viper']","['Bronze Back' 'Bronze Back' 'Bronze Back' 'Bronze Back' 'Bronze Back'
 'Bronze Back' 'Bronze Back' 'Bronze Back' 'Bronze Back' 'Bronze Back'
 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper'
 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper'
 'Python' 'Python' 'Python' 'Python' 'Python' 'Python']","[ 0  1  3  4  5  8  9 10 11 13 14 16 18 19 22 23 26 27 28 29 30 31 32 34
 36 37 38 39 40 41 42 43 44 45 47 48 49 50 52 54 55 57 59 61 62 63 66 67
 68 71 72 74 76 77 78 81 82 83 84 85 86 87 88 89 90 91 93 94 95]","[ 2  6  7 12 15 17 20 21 24 25 33 35 46 51 53 56 58 60 64 65 69 70 73 75
 79 80 92 96]",0.42857142857142855,0.5,['Bronze Back' 'Pit Viper' 'Python'],3,0.3333333333333333
